title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
"Textile fragment, Maniple/ Stole Fragment",17th century,1600-01-01,1699-01-01,silk with silk velvet,79.66.27,cmoa:things/f7a5e697-43da-4d4b-9971-9a701e215e39,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.25,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020773,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple End",c. 1625,1620-01-01,1630-01-01,silk taffeta,79.66.28,cmoa:things/8ad94abb-b8b7-4b60-a4b1-163529d02700,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.0,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020774,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",c. 1625,1620-01-01,1630-01-01,"silk taffeta, silk velvet",79.66.29,cmoa:things/4de5121a-494f-4be4-8ac1-59cbc89dce39,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.625,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020775,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Costume Bands,4th-5th century,0300-01-01,0498-12-31,wool glued onto linen mounted on matt board,79.66.2,cmoa:things/3b086e89-4ee9-4ed3-ad17-6997308fdf22,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.0,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020776,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b2df2db8-1e91-43b6-ab5b-39970eb1cf51,Person,unknown Egyptian,unknown Egyptian,,Egyptian,,,,
"Textile fragment, Maniple/ Stole End",c. 1625,1620-01-01,1630-01-01,silk taffeta and silk velvet,79.66.30,cmoa:things/3a9e76b8-629a-49ab-8526-7d5d5b5553b9,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.375,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020777,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.1,cmoa:things/7474f807-2008-4283-9aec-8cc5e01c131f,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.875,2.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020778,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.2,cmoa:things/8b10d667-26ea-44f0-bbd6-3a7584514ad9,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.75,1.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020779,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.3,cmoa:things/27b81f10-0438-471b-8ece-bf9f8bc9fd8e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.375,2.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020780,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.4,cmoa:things/b4b6431d-eb8a-4827-9360-f7311a6b5ad3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.5,3.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020781,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.5,cmoa:things/6751adcb-c8ab-49b9-976a-cfa9a6de7ef8,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.0,2.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020782,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.6,cmoa:things/ca5bd486-16e2-4737-8555-dc129175ce95,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.5,5.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020783,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk velvet,79.66.31.7,cmoa:things/23f86a98-8e1e-46ca-8088-b0da53128119,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,2.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020784,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
"Textile fragment, Maniple End",17th century,1600-01-01,1699-01-01,silk taffeta w/ cut and uncut velvet,79.66.32,cmoa:things/accd8c6e-a115-4f34-afcb-9a715534c093,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,7.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020785,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
"Textile fragment, Maniple End",c. 1725,1720-01-01,1730-01-01,silk velvet,79.66.33,cmoa:things/8855829d-7192-4a04-81b8-1a4736c77406,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.5,7.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020786,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
"Textile fragment, Maniple End",c. 1625,1620-01-01,1630-01-01,silk velvet,79.66.34,cmoa:things/e76409af-8951-45fb-b3fb-3314c54e6b8e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.25,14.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020787,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1725,1720-01-01,1730-01-01,silk velvet,79.66.35,cmoa:things/9f999843-57ff-4b76-af49-0b9170c10416,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.125,10.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020788,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",c. 1600-1700,1595-01-01,1705-01-01,silk velvet,79.66.36,cmoa:things/65ea2f54-c000-4052-b007-749c7442de01,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.5,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020789,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",no date,,,silk and cut velvet,79.66.37,cmoa:things/345183d8-f747-4469-8cc0-1f43fff93b2c,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.5,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020790,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",c. 1825,1820-01-01,1830-01-01,silk damask,79.66.38,cmoa:things/ac9c3e7c-62f0-4651-aab0-d6fb999253b3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.0,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020791,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/ced49a4f-646f-4895-b8ad-f8262832d7c6,Person,"unknown Italian, Rome","unknown Italian, Rome",,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk velvet,79.66.39,cmoa:things/9e3341b3-3948-4849-ba84-29f8f976520d,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.125,12.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020792,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/8403e000-5013-4a76-9eee-b87cb971f09a|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown Flemish|unknown Italian,unknown Flemish|unknown Italian,possibly by|possibly by,Flemish|Italian,|,|,|,|
Costume Ornament,5th century,0399-12-31,0498-12-31,"wool, oval medallion glued onto linen mounted on matt board",79.66.3,cmoa:things/f0a72847-5fd7-46e3-8647-85822f5898f4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.5,6.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020793,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/5c339916-c9de-4c9c-a279-be6247d1aa71,Person,unknown Coptic,unknown Coptic,,Coptic Egyptian,,,,
"Textile fragment, Maniple/ Stole End",17th-19th century,1650-01-01,1850-01-01,silk velvet and taffeta,79.66.40,cmoa:things/51f35e58-bf58-49e7-901e-06c4d7c4e70e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.75,15.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020794,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
"Textile fragment, Maniple/ Stole End",17th century,1600-01-01,1699-01-01,silk taffeta with uncut silk velvet and silk,79.66.41,cmoa:things/3b8712a6-b712-42d2-a23b-0cab7ef4fda8,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,15.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020795,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,possibly by,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk taffeta with incut silk velvet and silk,79.66.42,cmoa:things/f0c3ad85-b214-4d17-902b-0acfb6d37fdc,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.0,5.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020796,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,possibly by,Italian,,,,
"Textile fragment, Maniple/ Stole End",17th century,1600-01-01,1699-01-01,silk taffeta with silk and cut and uncut silk velvet,79.66.43,cmoa:things/ccb10485-550b-4abc-b8b2-8294603aa0fa,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.5,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020797,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person,unknown Spanish,unknown Spanish,possibly by,Spanish,,,,
"Textile fragment, Maniple/ Stole End",17th century,1600-01-01,1699-01-01,silk damask,79.66.44,cmoa:things/819de547-e08b-45ba-a98b-f3a1377a3f55,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.75,7.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020798,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b497cd36-12da-4a52-ad96-9f32e37172ef,Person,unknown Sicilian,unknown Sicilian,possibly by,Sicilian,,,,
"Textile fragment, Maniple/ Stole End",16th century,1499-12-23,1599-01-01,silk,79.66.45,cmoa:things/42e623d5-bc58-436d-ac11-31ebc3235463,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020799,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,possibly by,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,brocaded satin damask,79.66.46,cmoa:things/2fcabab6-336f-45c3-916c-fa7aefcc7153,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.25,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020800,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,brocaded satin damask,79.66.47,cmoa:things/fdc13fc6-4fad-4514-abd2-769441e29610,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.375,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020801,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,brocaded satin damask,79.66.48,cmoa:things/621b604d-ea13-4c0b-a472-6841a9c6626a,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.5,5.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020802,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,brocaded satin damask,79.66.49,cmoa:things/7119b285-2397-4a2e-aa81-f5e6f8920cb0,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.25,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020803,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,14th century,1299-12-25,1398-12-24,silk damask,79.66.4,cmoa:things/5f7325a6-27bb-4e03-a6e2-1159a41ae2d3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.5,6.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020804,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",16th century,1499-12-23,1599-01-01,silk damask,79.66.50,cmoa:things/e2f3e80a-0b34-4b75-b8db-d5b144abd2ed,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.0,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020805,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk taffeta,79.66.51,cmoa:things/adb1563f-83c2-417b-b63f-189b05340318,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.125,11.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020806,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1500,1494-12-23,1504-12-22,silk taffeta,79.66.52,cmoa:things/5521395e-b693-4678-bb17-770e12a6955d,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.625,10.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020807,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.1,cmoa:things/02382033-e38c-4dbb-b768-403eae9b8d8b,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.125,12.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020808,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.2,cmoa:things/95d2fc5f-fa56-4e61-95d1-75dab5b57719,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.5,11.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020809,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.3,cmoa:things/41d2c9f1-9945-47cf-b1ed-1023892fdea8,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.5,25.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020810,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979. ",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.4,cmoa:things/a2c970a6-9d12-4bf5-b7b5-6d264c5e8ff1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.625,12.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020811,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.5,cmoa:things/d823b680-807c-4137-986a-a275c6c5fe31,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.0,15.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020812,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"compund weave silk, cut and uncut velvet",79.66.53.6,cmoa:things/b81bfb47-5124-4026-9743-ce50982405a6,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.375,10.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020813,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1450,1444-12-23,1454-12-23,silk cut velvet with silk satin,79.66.54,cmoa:things/b8fe3a69-f145-4eb5-ad64-d97fbb8a3614,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,21.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020814,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile panel,18th century,1700-01-01,1799-01-01,silk cut pile velvet,79.66.55,cmoa:things/99604ab0-fc2d-4519-8475-1e5eee56a336,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,21.0,70.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020815,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/42845212-bd75-41b4-b14f-35bddcdeca69,Person,unknown European,unknown European,,European,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk and velvet,79.66.56,cmoa:things/0bf16297-af47-4b20-bd9d-dab69972f576,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.875,7.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020816,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk,79.66.57,cmoa:things/c5caf01d-06e4-46f3-92da-dc4e77882270,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.625,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020817,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,silk and velvet,79.66.58,cmoa:things/dd7fc44b-0a9b-44ac-9928-6ccb1703f9a1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.0,6.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020818,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk and velvet,79.66.59.1,cmoa:things/6a348525-685f-4438-a010-826ccf3ceeb1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.5,5.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020819,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk and velvet,79.66.59.2,cmoa:things/d5b6c571-2ae9-43dd-a706-928d5684c9e1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,1.625,5.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020820,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
